Frequency (Hz),Level (dB)
7062.890625,-74.642967
7105.957031,-74.327965
7149.023438,-74.222893
7192.089844,-74.316483
7235.15625,-66.490448
7278.222656,-61.078125
7321.289062,-66.426483
7364.355469,-74.459099
7407.421875,-75.126617
7450.488281,-74.818008
7493.554688,-74.27095
7536.621094,-73.608925
7579.6875,-64.98848
7622.753906,-62.738567
7665.820312,-70.496803
7708.886719,-73.838539
7751.953125,-74.385796
7795.019531,-74.969238
7838.085938,-74.311424
7881.152344,-73.963799
7924.21875,-68.4814
7967.285156,-68.69854
8010.351562,-73.9394
8053.417969,-74.495277
8096.484375,-74.981979
8139.550781,-74.313347
8182.617188,-74.015274
8225.683594,-72.681847
8268.75,-66.446609
8311.816406,-68.727448
8354.882812,-75.2537
8397.949219,-75.53904
8441.015625,-76.167465
8484.082031,-75.612061
8527.148438,-76.438568
8570.214844,-68.597107
8613.28125,-63.085339
8656.347656,-68.828133
8699.414062,-74.647758
8742.480469,-75.969337
8785.546875,-76.258659
8828.613281,-76.08638
8871.679688,-75.895149
8914.746094,-65.128326
8957.8125,-61.225883
9000.878906,-68.321854
9043.945312,-77.523506
9087.011719,-77.31501
9130.078125,-77.13308
9173.144531,-76.417679
9216.210938,-76.721184
9259.277344,-70.277832
9302.34375,-68.825851
9345.410156,-75.673409
9388.476562,-75.415764
9431.542969,-76.562889
9474.609375,-76.014442
9517.675781,-74.074364
9560.742188,-67.076721
9603.808594,-55.764957
9646.875,-56.292595
9689.941406,-69.986748
9733.007812,-74.697563
9776.074219,-75.50695
9819.140625,-75.053589
9862.207031,-74.758202
9905.273438,-63.583878
9948.339844,-53.876301
9991.40625,-56.375381
10034.47266,-72.810814
10077.53906,-76.834076
10120.60547,-76.231865
10163.67188,-75.929771
10206.73828,-76.52475
10249.80469,-69.093849
10292.87109,-62.87418
10335.9375,-67.42807
10379.00391,-75.833855
10422.07031,-76.401482
10465.13672,-76.366356
10508.20313,-77.256317
10551.26953,-77.32058
10594.33594,-68.992348
10637.40234,-63.734119
10680.46875,-69.693893
10723.53516,-78.194817
10766.60156,-77.409081
10809.66797,-76.926132
10852.73438,-73.576996
10895.80078,-70.067871
10938.86719,-58.549019
10981.93359,-54.439312
11025,-61.824764
11068.06641,-77.307228
11111.13281,-76.974419
11154.19922,-76.830971
11197.26563,-75.528656
11240.33203,-74.492569
11283.39844,-56.283409
11326.46484,-52.922028
11369.53125,-61.733921
11412.59766,-75.531487
11455.66406,-75.754112
11498.73047,-74.205894
11541.79688,-76.123245
11584.86328,-75.808205
11627.92969,-70.480576
11670.99609,-69.779778
11714.0625,-75.323143
11757.12891,-76.141212
11800.19531,-76.381248
11843.26172,-76.867203
11886.32813,-75.422722
11929.39453,-74.785179
11972.46094,-60.451603
12015.52734,-58.544823
12058.59375,-68.765427
12101.66016,-76.266327
12144.72656,-75.721939
12187.79297,-76.205849
12230.85938,-74.203674
12273.92578,-61.908318
12316.99219,-48.395908
12360.05859,-48.412243
12403.125,-62.157436
12446.19141,-75.026283
12489.25781,-77.324577
12532.32422,-76.336731
12575.39063,-75.994942
12618.45703,-69.464645
12661.52344,-58.165936
12704.58984,-58.691307
12747.65625,-70.84201
12790.72266,-75.247574
12833.78906,-74.096405
12876.85547,-72.623558
12919.92188,-72.230377
12962.98828,-61.846359
13006.05469,-50.605824
13049.12109,-51.410427
13092.1875,-63.89489
13135.25391,-71.188232
13178.32031,-72.645187
13221.38672,-72.112434
13264.45313,-70.405067
13307.51953,-60.266483
13350.58594,-48.530098
13393.65234,-49.789036
13436.71875,-66.312653
13479.78516,-73.942482
13522.85156,-74.538155
13565.91797,-73.508331
13608.98438,-73.453178
13652.05078,-60.130699
13695.11719,-48.787922
13738.18359,-49.999638
13781.25,-65.254204
13824.31641,-73.648621
13867.38281,-72.096924
13910.44922,-75.014824
13953.51563,-75.122726
13996.58203,-64.029114
14039.64844,-52.245819
14082.71484,-53.107723
14125.78125,-66.030205
14168.84766,-73.443741
14211.91406,-73.148201
14254.98047,-74.061279
14298.04688,-75.07222
14341.11328,-71.515083
14384.17969,-63.079746
14427.24609,-63.899982
14470.3125,-71.945992
14513.37891,-73.041588
14556.44531,-73.378944
14599.51172,-74.947716
14642.57813,-74.755348
14685.64453,-71.628258
14728.71094,-61.545551
14771.77734,-62.463692
14814.84375,-73.825478
14857.91016,-75.059441
14900.97656,-74.344284
14944.04297,-71.79451
14987.10938,-69.858841
15030.17578,-63.370731
15073.24219,-50.485527
15116.30859,-50.319778
15159.375,-64.477783
15202.44141,-71.22007
15245.50781,-71.38253
15288.57422,-71.894852
15331.64063,-71.423088
15374.70703,-64.01741
15417.77344,-48.06736
15460.83984,-46.495197
15503.90625,-57.072258
15546.97266,-69.236038
15590.03906,-69.923019
15633.10547,-71.560493
15676.17188,-71.208191
15719.23828,-66.711594
15762.30469,-48.623425
15805.37109,-46.071384
15848.4375,-55.763744
15891.50391,-69.935669
15934.57031,-71.59758
15977.63672,-70.586456
16020.70313,-69.589325
16063.76953,-68.125099
16106.83594,-48.752445
16149.90234,-44.658588
16192.96875,-52.62492
16236.03516,-69.648567
16279.10156,-69.977928
16322.16797,-71.213867
16365.23438,-71.509338
16408.30078,-70.296738
16451.36719,-49.490688
16494.43359,-43.513657
16537.5,-49.348728
16580.56641,-69.29496
16623.63281,-70.184418
16666.69922,-71.729546
16709.76563,-73.151268
16752.83203,-72.032204
16795.89844,-56.434032
16838.96484,-48.672268
16882.03125,-52.662247
16925.09766,-71.093567
16968.16406,-71.689651
17011.23047,-70.576706
17054.29688,-70.901093
17097.36328,-71.373962
17140.42969,-59.865047
17183.49609,-50.350201
17226.5625,-53.080826
17269.62891,-68.73127
17312.69531,-72.950958
17355.76172,-73.163696
17398.82813,-73.188828
17441.89453,-72.491852
17484.96094,-71.769905
17528.02734,-63.059723
17571.09375,-63.950321
17614.16016,-73.587776
17657.22656,-71.752151
17700.29297,-71.136734
17743.35938,-72.044159
17786.42578,-72.181915
17829.49219,-72.52845
17872.55859,-54.533455
17915.625,-51.723267
17958.69141,-61.591942
18001.75781,-73.475571
18044.82422,-75.251854
18087.89063,-76.634262
18130.95703,-73.898956
18174.02344,-72.623627
18217.08984,-66.698532
18260.15625,-62.044785
18303.22266,-68.402412
18346.28906,-74.636635
18389.35547,-75.443619
18432.42188,-75.653702
18475.48828,-76.048065
18518.55469,-75.072922
18561.62109,-60.121265
18604.6875,-51.941231
18647.75391,-55.765553
18690.82031,-73.819336
18733.88672,-75.855759
18776.95313,-75.927986
18820.01953,-77.166656
18863.08594,-75.811913
18906.15234,-66.503738
18949.21875,-52.520794
18992.28516,-52.28339
19035.35156,-65.039879
19078.41797,-75.96537
19121.48438,-76.785774
19164.55078,-76.530586
19207.61719,-76.021347
19250.68359,-74.670158
19293.75,-58.633789
19336.81641,-55.207073
19379.88281,-63.502502
19422.94922,-76.595871
19466.01563,-75.620476
19509.08203,-75.594894
19552.14844,-75.906914
19595.21484,-75.836121
19638.28125,-60.135422
19681.34766,-52.400375
19724.41406,-56.412235
19767.48047,-74.971794
19810.54688,-77.05426
19853.61328,-76.670746
19896.67969,-76.048843
19939.74609,-75.694061
19982.8125,-71.495979
20025.87891,-59.800549
20068.94531,-59.713673
20112.01172,-72.121811
20155.07813,-75.578888
20198.14453,-76.454491
20241.21094,-76.157608
20284.27734,-77.172394
20327.34375,-76.729965
20370.41016,-75.346672
20413.47656,-74.526039
20456.54297,-76.065933
20499.60938,-76.534325
20542.67578,-76.685791
20585.74219,-77.251106
20628.80859,-77.233315
20671.875,-77.61499
20714.94141,-68.926674
20758.00781,-59.191406
20801.07422,-61.586147
20844.14063,-77.314903
20887.20703,-79.372192
20930.27344,-79.268051
20973.33984,-78.333504
21016.40625,-78.740608
21059.47266,-77.345787
21102.53906,-62.567173
21145.60547,-60.535168
21188.67188,-70.96875
21231.73828,-80.014397
21274.80469,-80.343765
21317.87109,-80.983604
21360.9375,-82.599792
21404.00391,-82.428917
21447.07031,-77.278206
21490.13672,-69.867447
21533.20313,-72.938957
21576.26953,-81.888145
21619.33594,-85.306168
21662.40234,-85.070381
21705.46875,-82.819572
21748.53516,-83.856415
21791.60156,-86.005684
21834.66797,-74.308136
21877.73438,-71.71347
21920.80078,-79.733955
21963.86719,-83.727478
22006.93359,-86.382317
