Frequency (Hz)	Level (dB)
12403.125000	-74.797913
12446.191406	-76.022942
12489.257812	-75.780334
12532.324219	-75.587517
12575.390625	-73.328979
12618.457031	-64.121384
12661.523438	-49.981224
12704.589844	-49.740677
12747.656250	-62.756638
12790.722656	-74.465858
12833.789062	-75.806290
12876.855469	-75.224236
12919.921875	-74.585075
12962.988281	-62.911522
13006.054688	-49.680096
13049.121094	-49.580124
13092.187500	-63.232330
13135.253906	-73.323814
13178.320312	-75.150276
13221.386719	-76.247581
13264.453125	-76.090164
13307.519531	-64.225029
13350.585938	-51.520779
13393.652344	-51.627480
13436.718750	-64.803627
13479.785156	-75.337952
13522.851562	-75.400482
13565.917969	-74.653526
13608.984375	-74.547676
13652.050781	-63.145943
13695.117188	-51.694981
13738.183594	-52.836521
13781.250000	-66.802193
13824.316406	-73.453918
13867.382812	-71.285576
13910.449219	-69.748672
13953.515625	-71.481705
13996.582031	-59.509377
14039.648438	-45.434902
14082.714844	-45.361832
14125.781250	-59.069973
14168.847656	-68.424942
14211.914062	-71.849678
14254.980469	-73.669914
14298.046875	-73.820961
14341.113281	-65.113083
14384.179688	-51.038815
14427.246094	-49.798645
14470.312500	-60.555954
14513.378906	-66.751968
14556.445312	-60.752522
14599.511719	-65.755295
14642.578125	-69.356628
14685.644531	-66.635818
14728.710938	-58.136326
14771.777344	-58.462132
14814.843750	-67.832520
14857.910156	-70.865387
14900.976562	-68.060555
14944.042969	-68.918106
14987.109375	-67.367546
15030.175781	-60.680103
15073.242188	-43.383080
15116.308594	-41.886986
15159.375000	-53.308842
15202.441406	-67.803322
15245.507812	-68.786385
15288.574219	-70.971062
15331.640625	-71.369972
15374.707031	-61.419888
15417.773438	-44.169010
15460.839844	-41.957878
15503.906250	-52.295570
15546.972656	-66.073868
15590.039062	-69.204712
15633.105469	-71.003906
15676.171875	-72.128975
15719.238281	-65.260010
15762.304688	-45.844078
15805.371094	-42.426132
15848.437500	-50.630756
15891.503906	-68.387390
15934.570312	-70.486443
15977.636719	-70.326569
16020.703125	-70.279625
16063.769531	-69.332260
16106.835938	-54.686989
16149.902344	-50.252552
16192.968750	-56.757748
16236.035156	-69.221092
16279.101562	-67.516319
16322.167969	-66.655182
16365.234375	-66.231628
16408.300781	-68.093430
16451.367188	-51.822994
16494.433594	-44.670452
16537.500000	-49.297974
16580.566406	-67.460167
16623.632812	-69.803581
16666.699219	-68.591637
16709.765625	-66.889519
16752.832031	-64.989304
16795.898438	-49.138847
16838.964844	-41.465950
16882.031250	-45.805050
16925.097656	-65.503235
16968.164062	-64.690460
17011.230469	-65.187195
17054.296875	-68.264099
17097.363281	-70.400032
17140.429688	-57.619011
17183.496094	-47.149887
17226.562500	-48.420971
17269.628906	-63.387371
17312.695312	-71.359367
17355.761719	-72.326355
17398.828125	-70.728706
17441.894531	-70.862259
17484.960938	-69.958580
17528.027344	-59.432301
17571.093750	-59.305847
17614.160156	-69.802368
17657.226562	-74.579315
17700.292969	-75.587135
17743.359375	-75.367210
17786.425781	-73.091194
17829.492188	-70.597031
17872.558594	-63.203949
17915.625000	-60.299450
17958.691406	-68.835831
18001.757812	-73.749496
18044.824219	-73.091446
18087.890625	-72.567734
18130.957031	-73.243164
18174.023438	-74.445610
18217.089844	-59.923702
18260.156250	-52.900513
18303.222656	-57.812111
18346.289062	-75.138611
18389.355469	-76.188278
18432.421875	-76.033485
18475.488281	-75.917969
18518.554688	-74.574898
18561.621094	-67.689003
18604.687500	-60.927124
18647.753906	-64.595055
18690.820312	-76.901031
18733.886719	-75.976036
18776.953125	-76.394356
18820.019531	-75.749008
18863.085938	-75.556168
18906.152344	-69.363235
18949.218750	-56.620525
18992.285156	-56.032009
19035.351562	-67.815849
19078.417969	-73.108345
19121.484375	-76.094772
19164.550781	-76.495827
19207.617188	-75.361610
19250.683594	-72.460266
19293.750000	-59.805214
19336.816406	-55.963661
19379.882812	-63.204189
19422.949219	-74.637276
19466.015625	-74.223358
19509.082031	-74.351074
19552.148438	-74.758507
19595.214844	-74.239609
19638.281250	-70.948074
19681.347656	-62.676170
19724.414062	-66.144493
19767.480469	-76.772667
19810.546875	-75.907448
19853.613281	-75.565353
19896.679688	-77.357384
19939.746094	-77.005913
19982.812500	-76.179367
20025.878906	-70.494255
20068.945312	-69.819199
20112.011719	-74.744080
20155.078125	-75.177383
20198.144531	-76.321922
20241.210938	-76.859680
20284.277344	-76.483223
20327.343750	-76.482986
20370.410156	-66.914246
20413.476562	-60.383026
20456.542969	-65.080902
20499.609375	-76.569206
20542.675781	-77.450287
20585.742188	-77.728600
20628.808594	-78.067184
20671.875000	-78.931221
20714.941406	-74.816597
20758.007812	-65.308891
20801.074219	-66.214439
20844.140625	-76.825645
20887.207031	-79.225212
20930.273438	-79.651321
20973.339844	-78.974937
21016.406250	-79.312012
21059.472656	-79.118042
21102.539062	-69.069435
21145.605469	-64.679527
21188.671875	-71.651749
21231.738281	-80.812920
21274.804688	-81.602951
21317.871094	-81.706314
21360.937500	-81.833344
21404.003906	-82.434837
21447.070312	-80.215378
21490.136719	-72.973724
21533.203125	-75.613464
21576.269531	-85.109848
21619.335938	-85.063187
21662.402344	-84.089554
21705.468750	-80.314896
