Frequency (Hz),Level (dB)
19164.55078,-75.570145
19207.61719,-75.572014
19250.68359,-74.734352
19293.75,-74.789375
19336.81641,-75.07209
19379.88281,-74.822449
19422.94922,-73.895508
19466.01563,-75.241104
19509.08203,-76.351257
19552.14844,-76.717873
19595.21484,-76.201836
19638.28125,-75.067253
19681.34766,-74.768326
19724.41406,-75.811646
19767.48047,-76.809586
19810.54688,-75.753304
19853.61328,-74.660568
19896.67969,-75.110802
19939.74609,-75.210182
19982.8125,-75.802582
20025.87891,-75.177368
20068.94531,-74.72168
20112.01172,-76.039871
20155.07813,-75.86496
20198.14453,-76.407074
20241.21094,-75.723778
20284.27734,-75.900772
20327.34375,-75.918915
20370.41016,-76.162025
20413.47656,-75.814133
20456.54297,-75.812744
20499.60938,-76.034271
20542.67578,-75.928619
20585.74219,-76.158783
20628.80859,-76.552727
20671.875,-77.036201
20714.94141,-77.675354
20758.00781,-78.052315
20801.07422,-78.300812
20844.14063,-78.341911
20887.20703,-78.069344
20930.27344,-78.510544
20973.33984,-78.380287
21016.40625,-78.833229
21059.47266,-79.354164
21102.53906,-78.491264
21145.60547,-78.167427
21188.67188,-79.793488
21231.73828,-79.704918
21274.80469,-78.983971
21317.87109,-79.918343
21360.9375,-81.405617
21404.00391,-81.621483
21447.07031,-81.532387
21490.13672,-82.913704
21533.20313,-83.72821
21576.26953,-83.330971
21619.33594,-84.060036
21662.40234,-84.740768
21705.46875,-81.540169
21748.53516,-82.590561
21791.60156,-87.427231
21834.66797,-87.095932
21877.73438,-87.941772
21920.80078,-86.345009
21963.86719,-84.884727
22006.93359,-86.585083
