Frequency (Hz)	Level (dB)
5857.031250	-74.941765
5900.097656	-75.483986
5943.164062	-73.013321
5986.230469	-69.601303
6029.296875	-66.735100
6072.363281	-70.264153
6115.429688	-74.594803
6158.496094	-75.475174
6201.562500	-75.609436
6244.628906	-68.705742
6287.695312	-65.500381
6330.761719	-71.853119
6373.828125	-75.507607
6416.894531	-74.814972
6459.960938	-72.610939
6503.027344	-56.148312
6546.093750	-52.032257
6589.160156	-59.598484
6632.226562	-75.594803
6675.292969	-74.071152
6718.359375	-72.333626
6761.425781	-63.635303
6804.492188	-60.629143
6847.558594	-67.886154
6890.625000	-74.900261
6933.691406	-73.337402
6976.757812	-70.896408
7019.824219	-69.197388
7062.890625	-66.445137
7105.957031	-70.544777
7149.023438	-75.126259
7192.089844	-74.535454
7235.156250	-71.750435
7278.222656	-70.830208
7321.289062	-66.712563
7364.355469	-69.332695
7407.421875	-71.332222
7450.488281	-70.991959
7493.554688	-72.864578
7536.621094	-69.162643
7579.687500	-66.107857
7622.753906	-70.374977
7665.820312	-72.723274
7708.886719	-72.121933
7751.953125	-75.385979
7795.019531	-65.086945
7838.085938	-57.455009
7881.152344	-61.110638
7924.218750	-74.827583
7967.285156	-73.305954
8010.351562	-72.989410
8053.417969	-72.286667
8096.484375	-68.019157
8139.550781	-69.764038
8182.617188	-75.370026
8225.683594	-75.750038
8268.750000	-75.295303
8311.816406	-73.533821
8354.882812	-67.550522
8397.949219	-67.674179
8441.015625	-73.282356
8484.082031	-74.420746
8527.148438	-72.261971
8570.214844	-73.518814
8613.281250	-71.649323
8656.347656	-71.070137
8699.414062	-73.667244
8742.480469	-75.630669
8785.546875	-73.398743
8828.613281	-73.931870
8871.679688	-64.879128
8914.746094	-62.877663
8957.812500	-71.038773
9000.878906	-74.765175
9043.945312	-75.733704
9087.011719	-75.305252
9130.078125	-70.221535
9173.144531	-66.718773
9216.210938	-72.232208
9259.277344	-74.163734
9302.343750	-74.024284
9345.410156	-74.388695
9388.476562	-74.270668
9431.542969	-71.317871
9474.609375	-71.300362
9517.675781	-72.699738
9560.742188	-74.490715
9603.808594	-74.456833
9646.875000	-76.261955
9689.941406	-74.186905
9733.007812	-72.726440
9776.074219	-73.420090
9819.140625	-72.487755
9862.207031	-73.870476
9905.273438	-75.314430
9948.339844	-72.866310
9991.406250	-71.348869
10034.472656	-74.254669
10077.539062	-76.054886
10120.605469	-76.404640
10163.671875	-75.824387
10206.738281	-74.833931
10249.804688	-71.167206
10292.871094	-72.997223
10335.937500	-75.128410
10379.003906	-75.171700
10422.070312	-75.789330
10465.136719	-72.225052
10508.203125	-59.709400
10551.269531	-59.257240
10594.335938	-70.367332
10637.402344	-75.820961
10680.468750	-73.463684
10723.535156	-73.617043
10766.601562	-66.661720
10809.667969	-61.358616
10852.734375	-64.072014
10895.800781	-70.858597
10938.867188	-74.008583
10981.933594	-73.050720
11025.000000	-71.898514
11068.066406	-67.418282
11111.132812	-68.641357
11154.199219	-75.496071
11197.265625	-75.219254
11240.332031	-74.448021
11283.398438	-73.888390
11326.464844	-61.214355
11369.531250	-58.361061
11412.597656	-66.890694
11455.664062	-74.129227
11498.730469	-73.572495
