Frequency (Hz),Level (dB)
20198.14453,-77.124786
20241.21094,-76.679382
20284.27734,-76.443916
20327.34375,-76.136566
20370.41016,-71.033623
20413.47656,-71.453911
20456.54297,-76.926193
20499.60938,-77.59182
20542.67578,-77.364952
20585.74219,-77.849541
20628.80859,-78.047264
20671.875,-76.261971
20714.94141,-72.008583
20758.00781,-75.61615
20801.07422,-78.528046
20844.14063,-78.445557
20887.20703,-78.748344
20930.27344,-79.844826
20973.33984,-79.627052
21016.40625,-72.903755
21059.47266,-70.534142
21102.53906,-76.786972
21145.60547,-80.601616
21188.67188,-80.98513
21231.73828,-79.978523
21274.80469,-79.756676
21317.87109,-80.978432
21360.9375,-80.152618
21404.00391,-80.467728
21447.07031,-82.081963
21490.13672,-82.982758
21533.20313,-84.250984
21576.26953,-84.16745
21619.33594,-83.387398
21662.40234,-84.383064
21705.46875,-79.42276
21748.53516,-80.263649
21791.60156,-86.909477
21834.66797,-87.005791
21877.73438,-87.376404
21920.80078,-87.955688
21963.86719,-87.388268
22006.93359,-87.225159
