Frequency (Hz)	Level (dB)
18130.957031	-75.297592
18174.023438	-74.386520
18217.089844	-71.716568
18260.156250	-73.838524
18303.222656	-73.021439
18346.289062	-73.721924
18389.355469	-74.244331
18432.421875	-75.125443
18475.488281	-74.521851
18518.554688	-74.299271
18561.621094	-72.489235
18604.687500	-73.291290
18647.753906	-74.903549
18690.820312	-75.219070
18733.886719	-75.125725
18776.953125	-74.428619
18820.019531	-74.744637
18863.085938	-74.501129
18906.152344	-74.207870
18949.218750	-74.104668
18992.285156	-75.201561
19035.351562	-75.617065
19078.417969	-75.259995
19121.484375	-74.837967
19164.550781	-74.405960
19207.617188	-74.855515
19250.683594	-74.957062
19293.750000	-76.041687
19336.816406	-76.242279
19379.882812	-75.222946
19422.949219	-75.694122
19466.015625	-76.918289
19509.082031	-76.525879
19552.148438	-74.786407
19595.214844	-74.469765
19638.281250	-75.507416
19681.347656	-75.890457
19724.414062	-75.564919
19767.480469	-75.865318
19810.546875	-75.993141
19853.613281	-75.787544
19896.679688	-75.363838
19939.746094	-75.853134
19982.812500	-75.721672
20025.878906	-76.161438
20068.945312	-75.933937
20112.011719	-76.244438
20155.078125	-76.361397
20198.144531	-76.138161
20241.210938	-75.732010
20284.277344	-75.936066
20327.343750	-76.849236
20370.410156	-77.485229
20413.476562	-77.326538
20456.542969	-76.952423
20499.609375	-76.461998
20542.675781	-76.759468
20585.742188	-76.493736
20628.808594	-76.442322
20671.875000	-77.045380
20714.941406	-78.025436
20758.007812	-78.001770
20801.074219	-78.253998
20844.140625	-78.213699
20887.207031	-78.853851
20930.273438	-79.814667
20973.339844	-79.349304
21016.406250	-79.733894
21059.472656	-80.492722
21102.539062	-80.684013
21145.605469	-80.673340
21188.671875	-81.468452
21231.738281	-81.482559
21274.804688	-81.941635
21317.871094	-81.607590
21360.937500	-81.720848
21404.003906	-82.097725
21447.070312	-82.855484
21490.136719	-83.167290
21533.203125	-83.836632
21576.269531	-84.618553
21619.335938	-84.035301
21662.402344	-84.590530
21705.468750	-80.629570
21748.535156	-81.327255
21791.601562	-86.602989
21834.667969	-87.087723
21877.734375	-86.727608
21920.800781	-87.200668
21963.867188	-86.388481
22006.933594	-87.172455
