Frequency (Hz),Level (dB)
18174.02344,-75.871231
18217.08984,-75.574539
18260.15625,-75.606178
18303.22266,-75.83828
18346.28906,-76.020004
18389.35547,-76.779495
18432.42188,-76.238716
18475.48828,-75.949646
18518.55469,-76.240753
18561.62109,-75.847343
18604.6875,-75.351273
18647.75391,-75.519051
18690.82031,-75.734131
18733.88672,-76.032127
18776.95313,-76.486328
18820.01953,-76.331459
18863.08594,-75.647812
18906.15234,-76.151962
18949.21875,-76.762367
18992.28516,-76.644409
19035.35156,-77.40744
19078.41797,-76.566788
19121.48438,-76.176315
19164.55078,-76.604027
19207.61719,-75.88279
19250.68359,-76.271019
19293.75,-76.645195
19336.81641,-76.2435
19379.88281,-76.410797
19422.94922,-76.955353
19466.01563,-76.562187
