Frequency (Hz)	Level (dB)
6459.960938	-64.153526
6503.027344	-62.669624
6546.093750	-60.979218
6589.160156	-63.172939
6632.226562	-61.344498
6675.292969	-62.119438
6718.359375	-63.289982
6761.425781	-62.958923
6804.492188	-60.030598
6847.558594	-61.869354
6890.625000	-59.512745
6933.691406	-62.174412
6976.757812	-63.256176
7019.824219	-62.259197
7062.890625	-62.980816
7105.957031	-65.768059
7149.023438	-65.903381
7192.089844	-65.883598
7235.156250	-64.251999
7278.222656	-62.234509
7321.289062	-63.216118
7364.355469	-63.208950
7407.421875	-63.299320
7450.488281	-61.532158
7493.554688	-62.559193
7536.621094	-62.795532
7579.687500	-57.618439
7622.753906	-61.470894
7665.820312	-67.391777
7708.886719	-66.887589
7751.953125	-66.319534
7795.019531	-65.834335
7838.085938	-62.716209
7881.152344	-63.669899
7924.218750	-61.556858
7967.285156	-62.460434
8010.351562	-65.038879
8053.417969	-65.356506
8096.484375	-64.744041
8139.550781	-65.147255
8182.617188	-67.570404
8225.683594	-69.282059
8268.750000	-67.187317
8311.816406	-68.025330
8354.882812	-66.378952
8397.949219	-67.103050
8441.015625	-67.964821
8484.082031	-68.739395
8527.148438	-68.708702
8570.214844	-65.514656
8613.281250	-53.180470
8656.347656	-51.998859
8699.414062	-62.876362
8742.480469	-69.944138
8785.546875	-70.822517
8828.613281	-71.378616
8871.679688	-63.403713
8914.746094	-59.848129
8957.812500	-66.125435
9000.878906	-74.075470
9043.945312	-71.853065
9087.011719	-72.110664
9130.078125	-71.429527
9173.144531	-70.137032
9216.210938	-72.280487
9259.277344	-73.732025
9302.343750	-72.654640
9345.410156	-72.342567
9388.476562	-69.468979
9431.542969	-62.570309
9474.609375	-64.398979
9517.675781	-70.806160
9560.742188	-71.330032
9603.808594	-71.818443
9646.875000	-70.402924
9689.941406	-63.625225
9733.007812	-63.570511
9776.074219	-70.476036
9819.140625	-73.881691
9862.207031	-74.620476
9905.273438	-70.326683
9948.339844	-54.284447
9991.406250	-50.210758
10034.472656	-57.085781
10077.539062	-67.906090
10120.605469	-70.070557
10163.671875	-72.022224
10206.738281	-67.698097
10249.804688	-61.739120
10292.871094	-65.837837
10335.937500	-74.113701
10379.003906	-75.053719
10422.070312	-74.790367
10465.136719	-64.793762
10508.203125	-52.943672
10551.269531	-52.880020
10594.335938	-65.073959
10637.402344	-72.480392
10680.468750	-70.654549
10723.535156	-66.461479
10766.601562	-56.000965
10809.667969	-51.323738
10852.734375	-55.071060
10895.800781	-62.308395
10938.867188	-65.827362
10981.933594	-68.824272
11025.000000	-69.107010
11068.066406	-67.884529
11111.132812	-69.882820
11154.199219	-73.508934
11197.265625	-74.995819
11240.332031	-74.066971
11283.398438	-71.060280
11326.464844	-64.638046
11369.531250	-62.461872
11412.597656	-70.136810
11455.664062	-76.789612
11498.730469	-75.835228
