Frequency (Hz)	Level (dB)
18992.285156	-75.470589
19035.351562	-75.529648
19078.417969	-75.936943
19121.484375	-75.677605
19164.550781	-75.777504
19207.617188	-75.673798
19250.683594	-75.689453
19293.750000	-76.866226
19336.816406	-76.293983
19379.882812	-76.014351
19422.949219	-76.199211
19466.015625	-75.641716
19509.082031	-75.059792
19552.148438	-75.055649
19595.214844	-76.471451
19638.281250	-77.204933
19681.347656	-76.132690
19724.414062	-75.784111
19767.480469	-75.979866
19810.546875	-76.129890
19853.613281	-75.783127
19896.679688	-75.884903
19939.746094	-75.836967
19982.812500	-75.746719
20025.878906	-76.206787
20068.945312	-76.627785
20112.011719	-76.412323
20155.078125	-76.719482
20198.144531	-76.781586
20241.210938	-77.731865
20284.277344	-77.245728
20327.343750	-76.917503
20370.410156	-76.866608
20413.476562	-76.325317
20456.542969	-77.045853
20499.609375	-77.512070
20542.675781	-77.927719
20585.742188	-77.519302
20628.808594	-77.731873
20671.875000	-78.255760
20714.941406	-78.933258
20758.007812	-78.762642
20801.074219	-78.347107
20844.140625	-78.767532
20887.207031	-78.266487
20930.273438	-78.853691
20973.339844	-79.061302
21016.406250	-78.982384
21059.472656	-79.591667
21102.539062	-80.519722
21145.605469	-80.951378
21188.671875	-81.923897
21231.738281	-81.335190
21274.804688	-81.193817
21317.871094	-82.345802
21360.937500	-82.337250
21404.003906	-82.502953
21447.070312	-82.169884
21490.136719	-82.767433
21533.203125	-83.192986
21576.269531	-83.664162
21619.335938	-83.341980
21662.402344	-83.817955
21705.468750	-80.926262
21748.535156	-82.180359
21791.601562	-86.536163
21834.667969	-86.697433
21877.734375	-86.814270
21920.800781	-87.560593
21963.867188	-87.546188
22006.933594	-88.192940
