Frequency (Hz)	Level (dB)
10077.539062	-72.151878
10120.605469	-70.825684
10163.671875	-71.156166
10206.738281	-71.871864
10249.804688	-71.546249
10292.871094	-71.760216
10335.937500	-71.990120
10379.003906	-71.169128
10422.070312	-72.281181
10465.136719	-71.602180
10508.203125	-72.240044
10551.269531	-72.260078
10594.335938	-72.470314
10637.402344	-71.910927
10680.468750	-71.648254
10723.535156	-71.236176
10766.601562	-71.220474
10809.667969	-69.705757
10852.734375	-68.010338
10895.800781	-67.765564
10938.867188	-66.368477
10981.933594	-66.944244
11025.000000	-68.948341
11068.066406	-69.646873
11111.132812	-70.397781
11154.199219	-71.934532
11197.265625	-73.178696
11240.332031	-73.159927
11283.398438	-73.048225
11326.464844	-73.881226
11369.531250	-74.034492
11412.597656	-73.468193
11455.664062	-73.000114
11498.730469	-72.811966
11541.796875	-71.908630
11584.863281	-72.765938
11627.929688	-74.324356
11670.996094	-71.522400
11714.062500	-69.779099
11757.128906	-72.214378
11800.195312	-70.699722
11843.261719	-70.385315
11886.328125	-71.230148
11929.394531	-72.494980
11972.460938	-73.878937
12015.527344	-72.692482
12058.593750	-73.411522
12101.660156	-74.040070
12144.726562	-73.173042
12187.792969	-73.793419
12230.859375	-73.250710
12273.925781	-71.561836
12316.992188	-71.212692
12360.058594	-72.138771
12403.125000	-71.951881
12446.191406	-69.314651
12489.257812	-67.608704
12532.324219	-68.718697
12575.390625	-66.744370
12618.457031	-69.390610
12661.523438	-69.108177
12704.589844	-70.903290
12747.656250	-73.320396
12790.722656	-68.662254
12833.789062	-66.970215
12876.855469	-68.382172
12919.921875	-68.643501
12962.988281	-68.331154
13006.054688	-65.175812
13049.121094	-66.474686
13092.187500	-70.813416
13135.253906	-65.021240
13178.320312	-63.222633
13221.386719	-67.002167
13264.453125	-67.673836
13307.519531	-67.950333
13350.585938	-69.518921
13393.652344	-68.652847
13436.718750	-69.010704
13479.785156	-70.334373
13522.851562	-66.313988
13565.917969	-63.742706
13608.984375	-65.909676
13652.050781	-65.592453
13695.117188	-65.527199
13738.183594	-67.125511
13781.250000	-65.784775
13824.316406	-67.273781
13867.382812	-67.278854
13910.449219	-64.481216
13953.515625	-64.778687
13996.582031	-67.472748
14039.648438	-68.320259
14082.714844	-66.169563
14125.781250	-66.309021
14168.847656	-68.166870
14211.914062	-69.986740
14254.980469	-69.546593
14298.046875	-70.304626
14341.113281	-68.883194
14384.179688	-65.040497
14427.246094	-64.436722
14470.312500	-64.026451
14513.378906	-63.724113
14556.445312	-64.994804
14599.511719	-65.721954
14642.578125	-64.581314
14685.644531	-65.782608
14728.710938	-66.901833
14771.777344	-64.859482
14814.843750	-66.928787
14857.910156	-64.846756
14900.976562	-65.427635
14944.042969	-67.036087
14987.109375	-66.837601
15030.175781	-66.787880
15073.242188	-66.427605
15116.308594	-65.663712
15159.375000	-62.634205
15202.441406	-63.657719
15245.507812	-65.844429
15288.574219	-65.963364
15331.640625	-61.195148
15374.707031	-57.401550
15417.773438	-59.000465
15460.839844	-62.642464
15503.906250	-66.714584
15546.972656	-62.867050
15590.039062	-62.702461
15633.105469	-64.971176
15676.171875	-64.930588
15719.238281	-63.136398
15762.304688	-64.129463
15805.371094	-66.439072
15848.437500	-67.094810
15891.503906	-64.947403
15934.570312	-62.837761
15977.636719	-62.704350
16020.703125	-62.017963
16063.769531	-62.564449
16106.835938	-60.645271
16149.902344	-58.668617
16192.968750	-57.900646
16236.035156	-59.130692
16279.101562	-62.423119
16322.167969	-61.895924
16365.234375	-63.071045
16408.300781	-61.824940
16451.367188	-61.129375
16494.433594	-64.361137
16537.500000	-63.767845
16580.566406	-62.281399
16623.632812	-63.538727
16666.699219	-65.335464
16709.765625	-65.562813
16752.832031	-62.889446
16795.898438	-62.181465
16838.964844	-61.574474
16882.031250	-63.463531
16925.097656	-65.508385
16968.164062	-64.348396
17011.230469	-64.184853
17054.296875	-65.200714
17097.363281	-65.611748
17140.429688	-66.215546
17183.496094	-63.940578
17226.562500	-60.144733
17269.628906	-60.498119
17312.695312	-64.022278
17355.761719	-65.556831
17398.828125	-66.884659
17441.894531	-65.642578
17484.960938	-65.854126
17528.027344	-66.149559
17571.093750	-66.173286
17614.160156	-64.320961
17657.226562	-63.408573
17700.292969	-66.927925
17743.359375	-68.101089
17786.425781	-66.816429
17829.492188	-68.066933
17872.558594	-68.847420
17915.625000	-72.898689
17958.691406	-70.526840
18001.757812	-68.934319
18044.824219	-69.558975
18087.890625	-69.279404
18130.957031	-68.876160
18174.023438	-72.443680
18217.089844	-72.001968
18260.156250	-70.785667
18303.222656	-70.389748
18346.289062	-71.136734
18389.355469	-71.381248
18432.421875	-68.596497
18475.488281	-68.613152
18518.554688	-72.079094
18561.621094	-72.477547
18604.687500	-73.729324
18647.753906	-74.030708
18690.820312	-72.173073
18733.886719	-72.174095
18776.953125	-73.875458
18820.019531	-71.472054
18863.085938	-71.830978
18906.152344	-71.680283
18949.218750	-70.774155
18992.285156	-69.695511
19035.351562	-71.230713
19078.417969	-73.093918
19121.484375	-73.161171
19164.550781	-73.035332
19207.617188	-71.918541
19250.683594	-70.217911
19293.750000	-71.327232
19336.816406	-70.251747
19379.882812	-68.716225
19422.949219	-71.726524
19466.015625	-73.402657
19509.082031	-73.264336
19552.148438	-74.361404
19595.214844	-72.283646
19638.281250	-72.374809
19681.347656	-73.937546
19724.414062	-74.029648
19767.480469	-73.249306
19810.546875	-72.383751
19853.613281	-70.956924
19896.679688	-72.470345
19939.746094	-73.084877
19982.812500	-69.517075
20025.878906	-69.429344
20068.945312	-73.208015
20112.011719	-73.514854
20155.078125	-74.258934
20198.144531	-74.103828
20241.210938	-74.888809
20284.277344	-74.265465
20327.343750	-73.323479
20370.410156	-73.200836
20413.476562	-74.792992
20456.542969	-75.614967
20499.609375	-75.865562
20542.675781	-76.037758
20585.742188	-75.735619
20628.808594	-74.794067
20671.875000	-75.137543
20714.941406	-76.461212
20758.007812	-74.338135
20801.074219	-73.354576
20844.140625	-74.926567
20887.207031	-77.133049
20930.273438	-76.962563
20973.339844	-76.338600
21016.406250	-77.162292
21059.472656	-78.154999
21102.539062	-76.646439
21145.605469	-76.642235
21188.671875	-77.740623
21231.738281	-77.703369
21274.804688	-79.522285
21317.871094	-80.278931
21360.937500	-81.231323
21404.003906	-81.508514
21447.070312	-82.590660
21490.136719	-83.565742
21533.203125	-83.009521
21576.269531	-82.705368
21619.335938	-82.509239
21662.402344	-84.353195
21705.468750	-80.876541
21748.535156	-80.570107
21791.601562	-83.849098
21834.667969	-85.273918
21877.734375	-85.772179
21920.800781	-84.698128
21963.867188	-85.027359
22006.933594	-86.134544
