Frequency (Hz),Level (dB)
18863.08594,-75.051041
18906.15234,-75.74588
18949.21875,-75.795738
18992.28516,-75.54097
19035.35156,-74.86692
19078.41797,-66.082069
19121.48438,-66.034027
19164.55078,-74.97007
19207.61719,-77.560181
19250.68359,-77.308075
19293.75,-76.000542
19336.81641,-75.140953
19379.88281,-71.913727
19422.94922,-68.836182
19466.01563,-74.196289
19509.08203,-74.941505
19552.14844,-74.895035
19595.21484,-74.785706
19638.28125,-76.718544
19681.34766,-67.042282
19724.41406,-55.778202
19767.48047,-56.496212
19810.54688,-70.01432
19853.61328,-75.597496
19896.67969,-76.245331
19939.74609,-76.229355
19982.8125,-75.4814
20025.87891,-69.83004
20068.94531,-66.53772
20112.01172,-72.796959
20155.07813,-76.269165
20198.14453,-75.900314
20241.21094,-76.275749
20284.27734,-76.363472
20327.34375,-76.684883
20370.41016,-72.514122
20413.47656,-71.603539
20456.54297,-76.27861
20499.60938,-76.859741
20542.67578,-77.533272
20585.74219,-76.45768
20628.80859,-76.938995
20671.875,-73.608063
20714.94141,-67.803391
20758.00781,-70.693192
20801.07422,-78.187653
20844.14063,-77.447113
20887.20703,-77.978119
20930.27344,-78.710678
20973.33984,-77.093811
21016.40625,-64.648125
21059.47266,-60.020729
21102.53906,-67.036995
21145.60547,-77.418694
21188.67188,-80.11068
21231.73828,-80.89994
21274.80469,-81.522224
21317.87109,-76.428955
21360.9375,-65.543533
21404.00391,-64.155098
21447.07031,-72.405128
21490.13672,-83.654381
21533.20313,-83.686111
21576.26953,-83.02813
21619.33594,-83.972816
21662.40234,-81.973625
21705.46875,-77.165527
21748.53516,-79.126259
21791.60156,-86.330673
21834.66797,-86.674934
21877.73438,-86.315857
21920.80078,-85.155113
21963.86719,-85.080223
22006.93359,-84.052406
