Frequency (Hz)	Level (dB)
20413.476562	-76.555672
20456.542969	-77.048912
20499.609375	-76.911819
20542.675781	-77.275040
20585.742188	-77.045677
20628.808594	-77.673965
20671.875000	-77.918564
20714.941406	-77.591652
20758.007812	-77.474800
20801.074219	-78.330055
20844.140625	-78.929382
20887.207031	-78.808014
20930.273438	-79.538414
20973.339844	-80.418251
21016.406250	-80.637695
21059.472656	-80.128036
21102.539062	-79.753441
21145.605469	-80.073936
21188.671875	-80.189552
21231.738281	-80.514091
21274.804688	-81.695992
21317.871094	-82.479477
21360.937500	-82.683815
21404.003906	-82.877762
21447.070312	-82.916229
21490.136719	-83.467651
21533.203125	-84.046112
21576.269531	-84.089798
21619.335938	-84.045692
21662.402344	-84.502625
21705.468750	-81.049683
21748.535156	-81.190193
21791.601562	-86.293648
21834.667969	-86.890579
21877.734375	-86.785347
21920.800781	-87.907532
21963.867188	-87.565735
22006.933594	-88.880493
